id,id_charger,id_connector_type
a5524d1b-5ec5-4a5c-ba61-a3a8ba40a156,4661f301-f101-4477-b6ab-b724693d3de7,26cfd98e-eeac-41e8-94a4-0b577e95c592
36f35b09-40c7-44c2-b59a-ba69f20d10a1,4661f301-f101-4477-b6ab-b724693d3de7,278328f8-570f-4c7d-ae38-dfd3b10a5664
836a6a3a-dead-4751-9c06-6657804a31b4,2dd0f883-ee62-414d-a6e8-c8c2280c092f,26cfd98e-eeac-41e8-94a4-0b577e95c592
362c215f-b562-4a64-b5b8-1e8b238e36e2,2dd0f883-ee62-414d-a6e8-c8c2280c092f,278328f8-570f-4c7d-ae38-dfd3b10a5664
54a4e0c4-2fa8-4d1f-8b67-684a01867ca1,acd28265-0612-44f0-921a-1ce3e123da16,26cfd98e-eeac-41e8-94a4-0b577e95c592
348b642f-bec5-4c25-b0c5-7fcc8b386bc8,acd28265-0612-44f0-921a-1ce3e123da16,278328f8-570f-4c7d-ae38-dfd3b10a5664
6655c44b-03ff-4b18-9b36-1ceb84c35d06,b3198396-d048-4be2-83e9-5d4999001b94,26cfd98e-eeac-41e8-94a4-0b577e95c592
96dea260-47ce-408e-bdc7-d5a966c428b1,b3198396-d048-4be2-83e9-5d4999001b94,278328f8-570f-4c7d-ae38-dfd3b10a5664
70c9af32-5efa-4d9c-96a3-8030f3bd5d35,c4639822-640c-4959-bd06-0e14f2a24bf2,26cfd98e-eeac-41e8-94a4-0b577e95c592
25441980-d76d-4e9c-b609-3d95508d3a3d,c4639822-640c-4959-bd06-0e14f2a24bf2,278328f8-570f-4c7d-ae38-dfd3b10a5664
fd334ac4-4e03-4962-a620-cba98ef4e2ba,e0ab54a9-b0ba-4474-a66b-47f7df731685,26cfd98e-eeac-41e8-94a4-0b577e95c592
ca2aeee8-af5a-404b-81ed-dcc4538b32d4,e0ab54a9-b0ba-4474-a66b-47f7df731685,278328f8-570f-4c7d-ae38-dfd3b10a5664
5cebd96d-61b6-496d-ad6e-fefaf1feaefd,70487bb6-5f30-4476-94d4-60b1d5a4ef26,26cfd98e-eeac-41e8-94a4-0b577e95c592
3ed60bff-fcec-4424-9201-8f9907edcf66,70487bb6-5f30-4476-94d4-60b1d5a4ef26,278328f8-570f-4c7d-ae38-dfd3b10a5664
5e29839b-66d0-4439-b480-ff13a9284ec4,e0d79c29-3df5-4cb5-9707-3144886bdb0f,26cfd98e-eeac-41e8-94a4-0b577e95c592
57fc5224-fea3-43c0-9cee-6020a6827521,e0d79c29-3df5-4cb5-9707-3144886bdb0f,278328f8-570f-4c7d-ae38-dfd3b10a5664
ec295d69-f380-4b90-8219-382e7cddc692,ce017b24-b562-4668-ad8a-4f018ba07575,26cfd98e-eeac-41e8-94a4-0b577e95c592
c896bee8-09a3-41dd-9a16-eb0460897b16,ce017b24-b562-4668-ad8a-4f018ba07575,278328f8-570f-4c7d-ae38-dfd3b10a5664
fee5b7d3-28d0-482f-b668-cd634c5bff50,47a6c6ac-26f8-459e-8f75-e3478ba46e5d,26cfd98e-eeac-41e8-94a4-0b577e95c592
413e5987-5bba-4282-87f9-485b878501d7,47a6c6ac-26f8-459e-8f75-e3478ba46e5d,278328f8-570f-4c7d-ae38-dfd3b10a5664
ccb8b804-ceb5-4854-abf0-58c0c6715b67,d44383a0-8ec0-4c1a-8015-93f97c17b041,26cfd98e-eeac-41e8-94a4-0b577e95c592
7e61a9cb-f73b-4ce4-9803-adc8e2c627b9,d44383a0-8ec0-4c1a-8015-93f97c17b041,278328f8-570f-4c7d-ae38-dfd3b10a5664
8f38c8bf-501f-4810-bb61-b1badb9d6c03,52213e5a-972c-4a20-9cb3-586c3b9c8fc4,26cfd98e-eeac-41e8-94a4-0b577e95c592
a32e09f2-18a3-4a90-898c-04b6317fa3ec,52213e5a-972c-4a20-9cb3-586c3b9c8fc4,278328f8-570f-4c7d-ae38-dfd3b10a5664
85bcbe17-4f9a-46e3-ac1f-9a2c36a9e213,ff4ba4e8-1b50-4912-8027-a93612d95150,26cfd98e-eeac-41e8-94a4-0b577e95c592
ae8daa8c-9fc3-4f7d-8de9-41034cb04d60,ff4ba4e8-1b50-4912-8027-a93612d95150,278328f8-570f-4c7d-ae38-dfd3b10a5664
a5477394-7c17-41f3-8d73-222ae3908046,4788dbd5-e6b0-4b86-b258-f333d308c6eb,26cfd98e-eeac-41e8-94a4-0b577e95c592
f9926654-d6e3-4e1d-ba13-f5fdd0db3fec,4788dbd5-e6b0-4b86-b258-f333d308c6eb,278328f8-570f-4c7d-ae38-dfd3b10a5664
994c7c5b-9492-47ad-8948-0439a0169f56,ee97a3f3-338c-4a91-84d3-def343a99ae7,26cfd98e-eeac-41e8-94a4-0b577e95c592
f305a265-fa7f-433e-a96e-545761ab9452,ee97a3f3-338c-4a91-84d3-def343a99ae7,278328f8-570f-4c7d-ae38-dfd3b10a5664
edc2895f-f193-4dcd-bd91-1eaaa4117898,b16d91e1-f0d2-4ac7-9967-34ce0996a319,26cfd98e-eeac-41e8-94a4-0b577e95c592
f20053f8-da5a-4c4e-879e-af76387e21ff,b16d91e1-f0d2-4ac7-9967-34ce0996a319,278328f8-570f-4c7d-ae38-dfd3b10a5664
0397cddb-9f28-4a73-bcd3-6fd179448f36,be7ee18d-df3e-4d59-bbe0-7bf9ebb1fb6b,26cfd98e-eeac-41e8-94a4-0b577e95c592
bffe2546-0412-4684-89e5-40e4190d6e85,be7ee18d-df3e-4d59-bbe0-7bf9ebb1fb6b,278328f8-570f-4c7d-ae38-dfd3b10a5664
4b58c0ee-9914-4550-9047-ef0d43be8a94,19f12142-2968-4ebf-ab7e-45d453c0fff6,26cfd98e-eeac-41e8-94a4-0b577e95c592
ba004bf1-fbd2-42e7-afee-2293605bb82c,19f12142-2968-4ebf-ab7e-45d453c0fff6,278328f8-570f-4c7d-ae38-dfd3b10a5664
aafa48ad-32d2-430d-a394-fbdffd0b767b,80d121c7-c9fc-4a48-b786-e5475b408426,26cfd98e-eeac-41e8-94a4-0b577e95c592
4845e1b4-4e7c-4c71-aa7a-43e65821365a,80d121c7-c9fc-4a48-b786-e5475b408426,278328f8-570f-4c7d-ae38-dfd3b10a5664
779cf0fc-dbbc-4f99-96ad-95ea29708020,28bcc130-9869-4860-afed-b5ca4ee91604,26cfd98e-eeac-41e8-94a4-0b577e95c592
e3715db6-abfd-4137-81a2-5c1eeb304ca5,28bcc130-9869-4860-afed-b5ca4ee91604,278328f8-570f-4c7d-ae38-dfd3b10a5664
935626c6-d9e3-48dd-98fc-73bb460ac69b,22cf5942-ebcd-43b3-8371-e8e4cddb40a9,26cfd98e-eeac-41e8-94a4-0b577e95c592
acd70e9a-667b-4580-89d9-2d00521b6a49,22cf5942-ebcd-43b3-8371-e8e4cddb40a9,278328f8-570f-4c7d-ae38-dfd3b10a5664
8b2006f1-28ad-4453-95e7-b61770a74e79,07c6fb7f-e38b-46b8-9c77-d9e77a0d2425,26cfd98e-eeac-41e8-94a4-0b577e95c592
83fdfc32-10d8-4081-a909-c46a76bba81c,07c6fb7f-e38b-46b8-9c77-d9e77a0d2425,278328f8-570f-4c7d-ae38-dfd3b10a5664
7ed1ea43-4945-43b9-8b13-ab9b24baa043,f67ddd01-c914-4ccf-85b4-3b5fbd2a033f,26cfd98e-eeac-41e8-94a4-0b577e95c592
73095f53-aaee-4497-9b90-ab5fdd67ecea,f67ddd01-c914-4ccf-85b4-3b5fbd2a033f,278328f8-570f-4c7d-ae38-dfd3b10a5664
bdf2a79c-ad8b-466d-945d-f3ed6b5b5fdd,faf3c996-941d-43a3-802d-da4b6179d044,26cfd98e-eeac-41e8-94a4-0b577e95c592
351b8abe-dcfd-4e59-8437-71b78e2e0141,faf3c996-941d-43a3-802d-da4b6179d044,278328f8-570f-4c7d-ae38-dfd3b10a5664
0ea28b22-485e-40f6-83c2-0e5a90ba94e2,b15087a3-b8d9-495f-b37f-4da4ee7aa27a,26cfd98e-eeac-41e8-94a4-0b577e95c592
ec822625-159a-4ac5-b985-bc286e8c896a,b15087a3-b8d9-495f-b37f-4da4ee7aa27a,278328f8-570f-4c7d-ae38-dfd3b10a5664
211dbb99-fd76-45de-9a10-61af180000ba,14c295b4-1700-4b1e-9295-ef0708082494,26cfd98e-eeac-41e8-94a4-0b577e95c592
2469ca85-e297-4c30-8ef0-ebc9f49cb7ea,14c295b4-1700-4b1e-9295-ef0708082494,278328f8-570f-4c7d-ae38-dfd3b10a5664
e9167121-72f1-48bd-9e35-5e643e8fac16,bd36adeb-0542-4cae-bd77-1b44a1fbebc4,26cfd98e-eeac-41e8-94a4-0b577e95c592
9aa4aa7e-002a-42e1-882e-7d5ef715465d,bd36adeb-0542-4cae-bd77-1b44a1fbebc4,278328f8-570f-4c7d-ae38-dfd3b10a5664
306796a2-5e4f-456b-b154-8110175f83ba,39d04ec3-5c67-49eb-b268-2e7a5784a82a,26cfd98e-eeac-41e8-94a4-0b577e95c592
b22ea2df-a5e3-4110-92ca-d7eeda24eae6,39d04ec3-5c67-49eb-b268-2e7a5784a82a,278328f8-570f-4c7d-ae38-dfd3b10a5664
780ae71f-455b-4377-838a-b23c6d959f6b,30a2661b-2044-4a2d-aa4b-f8ecd9bd80ea,26cfd98e-eeac-41e8-94a4-0b577e95c592
fc0edff0-c36f-4ae7-bceb-74844e548651,30a2661b-2044-4a2d-aa4b-f8ecd9bd80ea,278328f8-570f-4c7d-ae38-dfd3b10a5664
73dddc2c-c2ba-4521-9b67-d0eb716d0620,22a5f9a5-a16e-47f1-a31d-a2b464499945,26cfd98e-eeac-41e8-94a4-0b577e95c592
3efe3a35-2243-44b5-bd7e-728af1d2c468,22a5f9a5-a16e-47f1-a31d-a2b464499945,278328f8-570f-4c7d-ae38-dfd3b10a5664
4f2c3ae2-ae5f-4418-866b-41fc20eea1b1,56089bca-07bd-4787-849f-d2239e8869d2,26cfd98e-eeac-41e8-94a4-0b577e95c592
662f9e6d-21d9-4ef8-b536-a3bd5ba227cd,56089bca-07bd-4787-849f-d2239e8869d2,278328f8-570f-4c7d-ae38-dfd3b10a5664
d5497aba-cffe-44bb-a295-c416695312cb,c2bd7ef4-70b2-448f-9432-c57336526a59,26cfd98e-eeac-41e8-94a4-0b577e95c592
d37aa5d1-f1bb-4eee-b783-89b84b70a2fc,c2bd7ef4-70b2-448f-9432-c57336526a59,278328f8-570f-4c7d-ae38-dfd3b10a5664
e968fafd-a70a-4987-b863-bd5dd8e037ec,34b86c22-7057-429b-9ab2-de880362ea5d,26cfd98e-eeac-41e8-94a4-0b577e95c592
5114bf2b-14cc-41a4-ae9b-bc368d4d20ab,34b86c22-7057-429b-9ab2-de880362ea5d,278328f8-570f-4c7d-ae38-dfd3b10a5664
ba1b8cf4-4697-4012-9dd9-b392e7e69aa7,21cf6168-d720-4a4f-af0c-6c4f5324345d,26cfd98e-eeac-41e8-94a4-0b577e95c592
8a16f08d-cf9e-4b38-b982-aaf260978078,21cf6168-d720-4a4f-af0c-6c4f5324345d,278328f8-570f-4c7d-ae38-dfd3b10a5664
4a5a5186-a032-4aa6-b369-26abc9350480,cdc58809-2928-4fc0-8c53-23de0a79acba,26cfd98e-eeac-41e8-94a4-0b577e95c592
bac0e113-b6cd-4d68-8564-c99644567809,cdc58809-2928-4fc0-8c53-23de0a79acba,278328f8-570f-4c7d-ae38-dfd3b10a5664
7c34edef-6fb6-4768-b986-76eadeca5974,7d4ffff3-875e-49b0-afe7-49ac0c9f2793,26cfd98e-eeac-41e8-94a4-0b577e95c592
96d0800e-7a5f-42ec-a6be-87598fe44119,7d4ffff3-875e-49b0-afe7-49ac0c9f2793,278328f8-570f-4c7d-ae38-dfd3b10a5664
aba98b52-ba2d-40b6-b71c-177719ecdfe1,304a61a3-a1b5-42bf-b9f9-9bf493063402,26cfd98e-eeac-41e8-94a4-0b577e95c592
756e60e4-73b8-40d2-bc3f-ff3324bc60bb,304a61a3-a1b5-42bf-b9f9-9bf493063402,278328f8-570f-4c7d-ae38-dfd3b10a5664
f3a182a7-6ebd-4584-9b20-a40e3b1ab3d0,ffb2df9e-f5fb-4a47-bd38-8de0841ec9f0,26cfd98e-eeac-41e8-94a4-0b577e95c592
b0d08ca5-1cf8-499e-8a2d-088862e517c5,ffb2df9e-f5fb-4a47-bd38-8de0841ec9f0,278328f8-570f-4c7d-ae38-dfd3b10a5664
4d4860a9-1920-4145-a74c-d2fb38697179,83c60dd0-f53d-44a7-b573-7ca2b5ca2ff5,26cfd98e-eeac-41e8-94a4-0b577e95c592
537a4b2b-6269-4a6b-a12c-3220c0ee50bc,83c60dd0-f53d-44a7-b573-7ca2b5ca2ff5,278328f8-570f-4c7d-ae38-dfd3b10a5664
532276cc-f144-42f0-b5e2-6221162fc838,763d18b6-c72e-40ff-8a49-9640ebef92bc,26cfd98e-eeac-41e8-94a4-0b577e95c592
72ef0329-cde0-40ba-81ca-79c5e79b00e1,763d18b6-c72e-40ff-8a49-9640ebef92bc,278328f8-570f-4c7d-ae38-dfd3b10a5664
e7f716a6-08dd-4e9e-bded-5e901c78a947,d0e1fdba-c693-4358-baed-c38961f3d914,26cfd98e-eeac-41e8-94a4-0b577e95c592
c3e9f129-3575-4423-bc89-ab4d00ba66d0,d0e1fdba-c693-4358-baed-c38961f3d914,278328f8-570f-4c7d-ae38-dfd3b10a5664
cdbd4cef-8900-4131-a9e3-73ad4594eacd,6dc40682-1b17-45dc-a1df-cf0c920d65d5,26cfd98e-eeac-41e8-94a4-0b577e95c592
f46cf06c-6878-460e-93d6-5ea15b9dc886,6dc40682-1b17-45dc-a1df-cf0c920d65d5,278328f8-570f-4c7d-ae38-dfd3b10a5664
25467589-b93e-4e16-8d9f-2ef11227934e,22872e6e-669e-47e3-b286-bed090e8b372,26cfd98e-eeac-41e8-94a4-0b577e95c592
a4df6149-484a-4980-a34a-201edd9e9bde,22872e6e-669e-47e3-b286-bed090e8b372,278328f8-570f-4c7d-ae38-dfd3b10a5664
6f09f99a-c911-4d65-b94a-5452dbe5cd40,8815a6c9-0d71-49d3-9de7-62d49dd0e500,26cfd98e-eeac-41e8-94a4-0b577e95c592
f21877e3-5119-4889-8aed-7c326e716e54,8815a6c9-0d71-49d3-9de7-62d49dd0e500,278328f8-570f-4c7d-ae38-dfd3b10a5664
67ca9ff1-2afa-4efe-a8b7-51c1f080cc15,5d9522e3-3a92-4556-9873-c50f3661424f,26cfd98e-eeac-41e8-94a4-0b577e95c592
aa0f8417-c2db-402d-a356-ed8110b18df5,5d9522e3-3a92-4556-9873-c50f3661424f,278328f8-570f-4c7d-ae38-dfd3b10a5664
44c8ecc0-1fd2-4a9f-8a5a-0c5042dac20f,963726ea-a48c-4c48-a066-fe6f95cb7201,26cfd98e-eeac-41e8-94a4-0b577e95c592
a1265959-e2ac-4815-8512-27b2a48bf30a,963726ea-a48c-4c48-a066-fe6f95cb7201,278328f8-570f-4c7d-ae38-dfd3b10a5664
e77c196a-778f-43ee-bb75-e4e4b9582478,f4e5f6de-58b3-4d12-9bf2-a518a50c2e33,26cfd98e-eeac-41e8-94a4-0b577e95c592
86e10f5f-82a0-41df-83c4-fea4d09dcf7d,f4e5f6de-58b3-4d12-9bf2-a518a50c2e33,278328f8-570f-4c7d-ae38-dfd3b10a5664
2c233699-8bb4-43e9-8d01-d604428c1e65,e0c4ceba-9655-475d-b293-61458b4ed458,26cfd98e-eeac-41e8-94a4-0b577e95c592
33f23668-7219-48c1-9158-57cf813b19cd,e0c4ceba-9655-475d-b293-61458b4ed458,278328f8-570f-4c7d-ae38-dfd3b10a5664
ff6ee1c6-be9d-4902-a100-03867fb7413e,c12e2923-e9a0-4f83-abd3-5e9904f43887,26cfd98e-eeac-41e8-94a4-0b577e95c592
fd7b76f8-a546-4767-8cc9-7c087e93e1aa,c12e2923-e9a0-4f83-abd3-5e9904f43887,278328f8-570f-4c7d-ae38-dfd3b10a5664
c533ae5e-364b-475b-baeb-587eef1126f2,9eb6b08f-e04f-4ddd-8ba3-d78cce316332,26cfd98e-eeac-41e8-94a4-0b577e95c592
f21d0db5-082d-4f46-9a72-53b7b61904ea,9eb6b08f-e04f-4ddd-8ba3-d78cce316332,278328f8-570f-4c7d-ae38-dfd3b10a5664
3a209d6c-0538-4e16-93d3-7c5464fd5428,602740e1-e49a-41f3-ad49-ca66e6527d6d,26cfd98e-eeac-41e8-94a4-0b577e95c592
0e3bf672-cd8c-4fb1-b42c-17f309107e39,602740e1-e49a-41f3-ad49-ca66e6527d6d,278328f8-570f-4c7d-ae38-dfd3b10a5664
30460685-48a0-46da-ae0d-f101afd76aac,d96186bd-6168-4af0-bed7-2a90846f032b,26cfd98e-eeac-41e8-94a4-0b577e95c592
c0996659-3c5a-4e52-8c35-17746d4b64e0,d96186bd-6168-4af0-bed7-2a90846f032b,278328f8-570f-4c7d-ae38-dfd3b10a5664
12550ccb-6db7-43ce-83c5-f6eb9a734abf,b1b4b65b-73e6-422d-bad6-67734412700f,26cfd98e-eeac-41e8-94a4-0b577e95c592
51c28031-b599-47ca-96e1-53dcea5c2a92,b1b4b65b-73e6-422d-bad6-67734412700f,278328f8-570f-4c7d-ae38-dfd3b10a5664
16a5470f-31e1-49c7-9d58-bbf140027bb1,139bc700-cfe9-46c8-b6db-a2cdeaeed3b3,26cfd98e-eeac-41e8-94a4-0b577e95c592
6910aa92-7b1e-4b22-83ca-73a37a71060c,139bc700-cfe9-46c8-b6db-a2cdeaeed3b3,278328f8-570f-4c7d-ae38-dfd3b10a5664
b449e786-eb33-4ed1-986a-c33f11da36e1,12f4f02c-037e-432d-9695-d5939ddbfd80,26cfd98e-eeac-41e8-94a4-0b577e95c592
72427206-a342-4f06-8d45-bf11014a60bf,12f4f02c-037e-432d-9695-d5939ddbfd80,278328f8-570f-4c7d-ae38-dfd3b10a5664
a014ec1b-f93d-4d1e-8a2a-05b32f1f4c18,a58bfa80-23d2-414d-8acf-2d16ab5504c6,26cfd98e-eeac-41e8-94a4-0b577e95c592
fc9ef30f-31a0-4adc-a77f-c7bad5f5f8a5,a58bfa80-23d2-414d-8acf-2d16ab5504c6,278328f8-570f-4c7d-ae38-dfd3b10a5664
50a738ee-6607-46f2-939c-fd646671be29,251ce3fa-6c5b-40b0-aec1-337c835a750f,26cfd98e-eeac-41e8-94a4-0b577e95c592
20455dfb-cc0d-4cda-8033-22c80a6b0ed6,251ce3fa-6c5b-40b0-aec1-337c835a750f,278328f8-570f-4c7d-ae38-dfd3b10a5664
15bcf272-3dd4-40ec-a8e8-8d413891cbd7,c6701eb5-254d-4a90-9ad3-c2c1845d046f,26cfd98e-eeac-41e8-94a4-0b577e95c592
7c3fb311-e91a-4062-a3f6-de6d8879f26b,c6701eb5-254d-4a90-9ad3-c2c1845d046f,278328f8-570f-4c7d-ae38-dfd3b10a5664
5e30e762-8583-4f7e-9b7b-5cc8ec7d9a4d,0cb317f7-9ead-474d-a791-255ed65d0fa6,26cfd98e-eeac-41e8-94a4-0b577e95c592
db009458-a2e8-4581-b139-6f258ecdd2dd,0cb317f7-9ead-474d-a791-255ed65d0fa6,278328f8-570f-4c7d-ae38-dfd3b10a5664
cf2c27de-e09c-4204-a094-2091280c59bb,a94b28c0-08d9-4d9c-baf8-21428c24b323,26cfd98e-eeac-41e8-94a4-0b577e95c592
5e1334b4-6505-4bb1-ac4a-319bf07a7c24,a94b28c0-08d9-4d9c-baf8-21428c24b323,278328f8-570f-4c7d-ae38-dfd3b10a5664
68974932-8490-4fd4-b137-1c679bcec176,69addca6-dae3-42fb-958d-a8b1ab47d6f1,26cfd98e-eeac-41e8-94a4-0b577e95c592
ea7e5c12-d93c-4a32-86bf-2f7571217fa0,69addca6-dae3-42fb-958d-a8b1ab47d6f1,278328f8-570f-4c7d-ae38-dfd3b10a5664
9aecc505-f7dd-48b4-9922-dfbeb436009f,abf851a9-6feb-49ea-beb3-dd8fe98b9e8f,26cfd98e-eeac-41e8-94a4-0b577e95c592
5113a07a-e1b5-4823-9928-3ea872b65a04,abf851a9-6feb-49ea-beb3-dd8fe98b9e8f,278328f8-570f-4c7d-ae38-dfd3b10a5664
0049d644-eb22-4b11-8d7d-05ce95dfc7d6,034c3b41-7c5a-4557-b104-bd40173be0b5,26cfd98e-eeac-41e8-94a4-0b577e95c592
62223173-177d-4352-9000-c538353d755f,034c3b41-7c5a-4557-b104-bd40173be0b5,278328f8-570f-4c7d-ae38-dfd3b10a5664
a9d31df5-52eb-4370-8a5b-3c0b3f850a01,ff90d0e0-3939-47ae-a764-cfd77e6f6e0a,26cfd98e-eeac-41e8-94a4-0b577e95c592
d4b59fa6-0f9c-4349-bec2-416d888c271f,ff90d0e0-3939-47ae-a764-cfd77e6f6e0a,278328f8-570f-4c7d-ae38-dfd3b10a5664
bf2035b2-db77-4324-ad3c-30451e9e38f1,a247d515-a1bb-4a6a-ae60-db9f6e5cb669,26cfd98e-eeac-41e8-94a4-0b577e95c592
2ebf7f76-d64f-4c3a-9ed6-cf8ab4eb2d98,a247d515-a1bb-4a6a-ae60-db9f6e5cb669,278328f8-570f-4c7d-ae38-dfd3b10a5664
6ab07747-d302-41ed-b79a-51317074e505,32aceb2d-7222-406c-95ef-e5ffb1c57ddd,26cfd98e-eeac-41e8-94a4-0b577e95c592
127a39d6-5a41-4ad6-b1a0-b95fb841d0f8,32aceb2d-7222-406c-95ef-e5ffb1c57ddd,278328f8-570f-4c7d-ae38-dfd3b10a5664
d5ad024a-84f8-4fc0-a4e8-c7b0ee1443da,ee3f972b-67ce-4b2c-9ed3-aca23671f131,26cfd98e-eeac-41e8-94a4-0b577e95c592
30d2e8fe-082e-4109-8ffd-f0700b400770,ee3f972b-67ce-4b2c-9ed3-aca23671f131,278328f8-570f-4c7d-ae38-dfd3b10a5664
3f10d405-0a0a-4deb-b3cd-4d3ffb65f1b6,a6052be2-d9c3-477f-b5db-8b0e28929d57,26cfd98e-eeac-41e8-94a4-0b577e95c592
c07cf01b-96c8-4ac5-aa53-b02f993da508,a6052be2-d9c3-477f-b5db-8b0e28929d57,278328f8-570f-4c7d-ae38-dfd3b10a5664
63723e25-221c-4d00-9b98-d21f373ff826,a439fb48-7920-4800-8de6-1b08ebbfb0cf,26cfd98e-eeac-41e8-94a4-0b577e95c592
7b4a1225-c662-414f-9f04-9f4ef3b6aa1c,a439fb48-7920-4800-8de6-1b08ebbfb0cf,278328f8-570f-4c7d-ae38-dfd3b10a5664
8c6026c2-8116-4a27-af3a-675edc77f1bc,9f19a2e5-957e-4905-aa54-4acb19afe460,26cfd98e-eeac-41e8-94a4-0b577e95c592
80736752-ccc6-484e-884c-24d12c1fc6e9,9f19a2e5-957e-4905-aa54-4acb19afe460,278328f8-570f-4c7d-ae38-dfd3b10a5664
4f4689cc-07d3-4c46-b449-3d6bc1362a1e,eed6c3c2-cc50-421d-b5b4-1dfb9d3630e5,26cfd98e-eeac-41e8-94a4-0b577e95c592
35adfa3e-d7eb-4cdc-84f5-512ee4c31f00,eed6c3c2-cc50-421d-b5b4-1dfb9d3630e5,278328f8-570f-4c7d-ae38-dfd3b10a5664
a9530f8d-163f-4faf-a74e-d415bdeb0f64,82e6c876-baaf-4afa-a7ca-9ec74d6cdbe1,26cfd98e-eeac-41e8-94a4-0b577e95c592
b43935df-8ec1-46c1-8e48-f5dd4c457b4c,82e6c876-baaf-4afa-a7ca-9ec74d6cdbe1,278328f8-570f-4c7d-ae38-dfd3b10a5664
b7f00d90-e533-4d83-90dc-c52e3c18ea4e,2f9db9e9-ffdc-4ba2-ae40-9d90e5c003c9,26cfd98e-eeac-41e8-94a4-0b577e95c592
eb1ceb3b-d4de-49f6-9b66-fb468c9dcb91,2f9db9e9-ffdc-4ba2-ae40-9d90e5c003c9,278328f8-570f-4c7d-ae38-dfd3b10a5664
e39bcf16-36a5-4eed-9e37-bd5ee209b7e3,b9862b4b-6992-420b-9c53-94e7c81224b4,26cfd98e-eeac-41e8-94a4-0b577e95c592
fca5d99f-003d-447e-b337-36cec983d38f,b9862b4b-6992-420b-9c53-94e7c81224b4,278328f8-570f-4c7d-ae38-dfd3b10a5664
f7d5446e-6bae-4fba-b8df-16191362e413,481e4a9f-86b3-41ed-a1d9-30bfbacf6dc4,26cfd98e-eeac-41e8-94a4-0b577e95c592
a7a527b1-4899-4682-9a57-5add59f8f99a,481e4a9f-86b3-41ed-a1d9-30bfbacf6dc4,278328f8-570f-4c7d-ae38-dfd3b10a5664
29b421d9-ef88-4f7b-9a8d-2de33938cf93,2973fcda-eb7c-49ec-8842-8f940bcbf6bd,26cfd98e-eeac-41e8-94a4-0b577e95c592
2191aad1-6f38-4601-b5fe-09a819e0fb5d,2973fcda-eb7c-49ec-8842-8f940bcbf6bd,278328f8-570f-4c7d-ae38-dfd3b10a5664
035e4d3c-ce1c-4d6c-b6fd-5ad971f9222b,fa488995-0350-45c2-968d-cb86d9801f65,26cfd98e-eeac-41e8-94a4-0b577e95c592
5888ade5-b048-4ff9-969d-37394a30a8ea,fa488995-0350-45c2-968d-cb86d9801f65,278328f8-570f-4c7d-ae38-dfd3b10a5664
32a08f6a-de18-4208-ad2f-9b39dab10caf,35b8ee99-a153-4af3-a330-ae315cc94590,26cfd98e-eeac-41e8-94a4-0b577e95c592
443aad91-751b-4046-82de-7cf625ec487e,35b8ee99-a153-4af3-a330-ae315cc94590,278328f8-570f-4c7d-ae38-dfd3b10a5664
ea9ede72-e269-40b0-8dcc-3bb40e71adf0,268a7dca-3fee-45ba-927b-5d5f9d9e2b74,26cfd98e-eeac-41e8-94a4-0b577e95c592
4ed14a7e-3b0e-4408-be1b-3512ea622696,268a7dca-3fee-45ba-927b-5d5f9d9e2b74,278328f8-570f-4c7d-ae38-dfd3b10a5664
b2f3cf96-b694-45a1-9f54-c140ae90e50d,2b4fd180-3534-4b56-8fd9-d5b42ae6d1ea,26cfd98e-eeac-41e8-94a4-0b577e95c592
d6c9d7e9-789c-4b92-8f42-34b2cc2f6cf0,2b4fd180-3534-4b56-8fd9-d5b42ae6d1ea,278328f8-570f-4c7d-ae38-dfd3b10a5664
1186c176-f655-412d-a6c8-01e268f409ee,76e212a0-3455-4871-9107-493ae0e677de,26cfd98e-eeac-41e8-94a4-0b577e95c592
6051ceba-b585-435c-bbcf-825962689881,76e212a0-3455-4871-9107-493ae0e677de,278328f8-570f-4c7d-ae38-dfd3b10a5664
a7c8e692-39b6-403f-b5bc-7e805dcc327c,64dcf042-1cf8-4c0e-a666-8d54c07f9e72,26cfd98e-eeac-41e8-94a4-0b577e95c592
e25dfec7-72ef-45ea-a183-42cb67f47b6d,64dcf042-1cf8-4c0e-a666-8d54c07f9e72,278328f8-570f-4c7d-ae38-dfd3b10a5664
9465a780-6349-485e-86fa-1441657e3fe8,b272c001-2646-44b7-853e-97ab89f10086,26cfd98e-eeac-41e8-94a4-0b577e95c592
ab173be0-2a38-4ab0-9c38-1c033258a523,b272c001-2646-44b7-853e-97ab89f10086,278328f8-570f-4c7d-ae38-dfd3b10a5664
de5dba65-60f0-46be-97a0-eef9aae216fd,6d9b7125-b5ce-4243-8ad6-a6556099c187,26cfd98e-eeac-41e8-94a4-0b577e95c592
e2a5ac42-7c0e-4e88-bc55-3d537faeeaa8,6d9b7125-b5ce-4243-8ad6-a6556099c187,278328f8-570f-4c7d-ae38-dfd3b10a5664
74e66c1b-a0c7-4cdf-a15f-147a0ca08a6c,080583ef-0d8f-481a-848b-7e43745e810a,26cfd98e-eeac-41e8-94a4-0b577e95c592
2766d269-f170-49b5-b1c1-24049157b739,080583ef-0d8f-481a-848b-7e43745e810a,278328f8-570f-4c7d-ae38-dfd3b10a5664
4797d7e4-454f-471b-af6c-ae9672620a3f,00488817-fe6a-4b8e-889f-2eec4e38b144,26cfd98e-eeac-41e8-94a4-0b577e95c592
