id,name,latitude,longitude,address,currently_open,pv_current_in,pv_energy_level,rate_current,rate_predicted,active,last_updated
19bf4017-38c4-460a-9771-4906cc910898,Jurong East/Jurong East Street 13/Blk 116,1.339583,103.734451,116 Jurong East Street 13,1,0,0,0.41,,1,2023-07-16 13:15:12.027841
3c0b412b-f470-4049-822d-9b18f3ab8a4f,Bukit Batok/Bukit Batok East Avenue 5/Blk 241A/Deck 1A,1.350931,103.755227,241A Bukit Batok East Avenue 5,1,0,0,0.54,,1,2023-07-16 13:15:12.027841
a700055e-27e7-4db8-be73-829aa26529ea,Hougang/Hougang Street 31/Blk 373A/Deck B1B,1.362366,103.890053,373A Hougang Street 31,1,0,0,0.43,,1,2023-07-16 13:15:12.027841
943d0961-23c6-44fd-9183-787a3b297692,Pasir Ris/Pasir Ris Drive 6/Blk 417,1.372102,103.955033,417 Pasir Ris Drive 6,1,0,0,0.35,,1,2023-07-16 13:15:12.027841
f470392a-6220-4229-81a7-d780fb430277,Serangoon/Serangoon Avenue 4/Blk 212,1.356934,103.873229,212 Serangoon Avenue 4,1,0,0,0.36,,1,2023-07-16 13:15:12.027841
0556951d-8d97-4f52-a5e3-9369785fd9eb,Hougang/Hougang Avenue 9/Blk 966A/Deck 1A,1.377891,103.877869,966A Hougang Avenue 9,1,0,0,0.41,,1,2023-07-16 13:15:12.027841
a13704da-695c-4ac4-9e07-95cdd05e8739,Sengkang/Anchorvale Street/Blk 329/Deck 1A,1.39634,103.889296,329 Anchorvale Street,1,0,0,0.42,,1,2023-07-16 13:15:12.027841
3de41190-a799-4b9a-b500-55371d8f95c3,Choa Chu Kang/Choa Chu Kang Crescent/Blk 678A/Deck 1B,1.401978,103.74481,678A Choa Chu Kang Crescent,1,0,0,0.53,,1,2023-07-16 13:15:12.027841
d7a40c8f-31fe-49ff-8297-ed2a4d55e56d,Ang Mo Kio/Ang Mo Kio Avenue 4/Blk 114,1.372293,103.836312,114 Ang Mo Kio Avenue 4,1,0,0,0.38,,1,2023-07-16 13:15:12.027841
ee0434e3-78ab-4184-a81d-ae45935ca62f,Kallang/Bendemeer Road/Blk 10/Deck 1A,1.315203,103.860333,10 Bendemeer Road,1,0,0,0.37,,1,2023-07-16 13:15:12.027841
9f83b703-4076-4529-92b1-b0ee28767d2a,Ang Mo Kio/Ang Mo Kio Avenue 6/Blk 647,1.378898,103.843833,647 Ang Mo Kio Avenue 6,1,0,0,0.38,,1,2023-07-16 13:15:12.027841
a4c22839-40e3-47c1-b443-5c14c04ee317,Bedok/Bedok North Street 3/Blk 534,1.333285,103.92394,534 Bedok North Street 3,1,0,0,0.34,,1,2023-07-16 13:15:12.027841
9aa1df60-6c60-46ba-967b-148e51f04f64,Queenstown/Commonwealth Drive/Blk 117 (Beside Blk 117 Open Space Carpark),1.306972,103.799566,117 Commonwealth Drive,1,0,0,0.73,,1,2023-07-16 13:15:12.027841
04cf9d1e-5663-41ba-b0cc-149838d9cf4c,Kallang/Jalan Rajah/Blk 103,1.327411,103.852514,103 Jalan Rajah,1,0,0,0.27,,1,2023-07-16 13:15:12.027841
e2de2b1a-ed38-4844-b6db-916a5d481bf0,Bukit Batok/Bukit Batok Street 33/Blk 319,1.361125,103.746545,319 Bukit Batok Street 33,1,0,0,0.41,,1,2023-07-16 13:15:12.027841
7f389fde-d9d9-45ef-8f0a-d3a1d3272f57,Bishan/Bishan Street 12/Blk 112,1.346756,103.848871,112 Bishan Street 12,1,0,0,0.31,,1,2023-07-16 13:15:12.027841
3fba2f3a-717e-49c2-8aec-9ecb5625e154,Sengkang/Fernvale Street/Blk 472/Deck 1A,1.396952,103.881727,472 Fernvale Street,1,0,0,0.4,,1,2023-07-16 13:15:12.027841
57be9c0a-ee65-4629-93b7-d3a4f4b5e6a7,Yishun/Yishun Street 51/Blk 513/Deck 2,1.415984,103.844221,513 Yishun Street 51,1,0,0,0.38,,1,2023-07-16 13:15:12.027841
51dbcc38-1034-4275-980a-d619f2abe43a,Sengkang/Compassvale Road/Blk 203/Deck 1A,1.387328,103.895393,203 Compassvale Road,1,0,0,0.41,,1,2023-07-16 13:15:12.027841
