id,name,latitude,longitude,address,provider,connectors,online,kilowatts,twenty_four_hours,last_updated
c6d3fbd6-cfe4-4de7-a5b4-ae215c8ce2af,Ang Mo Kio/Ang Mo Kio Avenue 4/Blk 110,1.370557,103.837923,110 Ang Mo Kio Avenue 4,Bluecharge,3,TRUE,38,TRUE,2023-05-27 17:48:35.390693
34a3c32b-e475-41d6-8463-a66c70b16812,Yishun/Yishun Ring Road/Blk 781,1.422343,103.832121,781 Yishun Ring Road,Bluecharge,4,TRUE,31,TRUE,2023-05-27 17:48:35.390693
5b98dbff-2054-472d-a9ed-dc2597ef263d,Tampines/Simei Road/Blk 155,1.344756,103.958393,155 Simei Road,Bluecharge,1,TRUE,27,TRUE,2023-05-27 17:48:35.390693
916be94d-729c-4d06-84e3-83e584fc8cee,Bukit Timah/170 Upper Bukit Timah Road (Infront Bukit Timah Shopping Centre),1.343312,103.775637,170 Upper Bukit Timah Road,Bluecharge,4,TRUE,76,TRUE,2023-05-27 17:48:35.390693
7d6cc331-0985-4f69-8175-de3cb10e3259,Hougang/Hougang Avenue 6/Blk 524,1.373931,103.890352,524 Hougang Avenue 6,Bluecharge,1,TRUE,32,TRUE,2023-05-27 17:48:35.390693
accff639-0431-4ba8-b1e9-48329d9d4a21,Ang Mo Kio/Ang Mo Kio Avenue 10/Blk 449,1.36805,103.8558,449 Ang Mo Kio Avenue 10,Bluecharge,4,TRUE,39,TRUE,2023-05-27 17:48:35.390693
90eb1428-f597-4aa3-8bb7-bdf27c4252b3,Tampines/Tampines Street 72/Blk 742A/Deck 1A,1.359905,103.934176,742A Tampines Street 72,Bluecharge,0,TRUE,44,TRUE,2023-05-27 17:48:35.390693
bcfe88f6-908b-418e-a14a-ce6961893840,Novena/Tan Tock Seng Hospital/Basement 4/Near Lift Lobby D,1.321282,103.84588,11 Jalan Tan Tock Seng,Bluecharge,3,TRUE,58,TRUE,2023-05-27 17:48:35.390693
3d8543b9-2c1e-4593-b0f9-4a6f267baab7,Ang Mo Kio/Ang Mo Kio Avenue 8/Blk 510,1.373288,103.849485,510 Ang Mo Kio Avenue 8,Bluecharge,0,TRUE,38,TRUE,2023-05-27 17:48:35.390693
56e2dad6-7bf7-49db-9f26-8d1155f04aa4,Ang Mo Kio/Ang Mo Kio Avenue 10/Blk 559,1.371022,103.857277,559 Ang Mo Kio Avenue 10,Bluecharge,4,TRUE,39,TRUE,2023-05-27 17:48:35.390693
79b87590-295c-4b65-a3b4-423802959e68,Pasir Ris/Pasir Ris Street 12/Blk 108A/Deck 1A,1.367987,103.956949,108A Pasir Ris Street 12,Bluecharge,0,TRUE,46,TRUE,2023-05-27 17:48:35.390693
c8615dcb-e841-4159-bcc7-6b0a7e16b179,Woodlands/Woodlands Circle/Blk 747A/Deck 1A,1.443332,103.795599,747A Woodlands Circle,Bluecharge,3,TRUE,43,TRUE,2023-05-27 17:48:35.390693
a9edc8ce-5f05-40b7-8123-c150107dd8cc,Kallang/Saint George's Road/Blk 22,1.32537,103.862659,22 Saint George's Road,Bluecharge,4,TRUE,34,TRUE,2023-05-27 17:48:35.390693
f1a8dff1-eed9-4345-bbb1-8a597c159055,Punggol/Edgedale Plains/Blk 172/Deck 1A,1.39557,103.911788,172 Edgedale Plains,Bluecharge,0,TRUE,39,TRUE,2023-05-27 17:48:35.390693
bf6c139f-5acb-42a7-b0dd-f515967b158a,Bukit Panjang/Petir Road/Blk 140,1.375471,103.769068,140 Petir Road,Bluecharge,0,TRUE,32,TRUE,2023-05-27 17:48:35.390693
de3f93c4-8bb7-487d-95b7-f8770f4d7307,Jurong East/Jurong East Street 32/Blk 307,1.346612,103.734402,307 Jurong East Street 32,Bluecharge,2,TRUE,41,TRUE,2023-05-27 17:48:35.390693
1d35b9f4-eaa6-426a-9f3f-f67b5c0bd8c9,Bedok/Chai Chee Street/Blk 53,1.328941,103.921295,53 Chai Chee Street,Bluecharge,0,TRUE,29,TRUE,2023-05-27 17:48:35.390693
00ec11a7-d7e9-4b91-ba11-117e459540fc,Bedok/Bedok North Road/Blk 425,1.329159,103.92944,425 Bedok North Road,Bluecharge,1,TRUE,30,TRUE,2023-05-27 17:48:35.390693
bcd6417e-2bb1-4e72-af42-26dbe9e62fa0,Tampines/Tampines Street 11/Blk 107,1.348142,103.947926,107 Tampines Street 11,Bluecharge,0,TRUE,35,TRUE,2023-05-27 17:48:35.390693
c696f9ee-b8a9-4f81-b8fb-65aec0b89057,Queenstown/Ghim Moh Link/Blk 24/Deck 1B,1.308908,103.785607,24 Ghim Moh Link,Bluecharge,3,TRUE,39,TRUE,2023-05-27 17:48:35.390693
57649efc-e1a4-4c2e-8d47-6ec7a5ed8717,Jurong West/Yung An Road/Blk 364/Deck 1A,1.337184,103.720457,364 Yung An Road,Bluecharge,0,TRUE,40,TRUE,2023-05-27 17:48:35.390693
14052e44-5037-458f-a457-f05f62c393a2,Clementi/Clementi Avenue 3/Blk 440/Deck 1A,1.31642,103.76392,440 Clementi Avenue 3,Bluecharge,0,FALSE,42,TRUE,2023-05-27 17:48:35.390693
46725132-aae8-4545-b546-06c98b784ea0,Yishun/Yishun Street 31/Blk 333/Deck 1A,1.43154,103.844951,333 Yishun Street 31,Bluecharge,0,TRUE,39,TRUE,2023-05-27 17:48:35.390693
5f0bf3ea-e5a6-4faf-a91a-03556f856c14,Pasir Ris/Pasir Ris Street 71/Blk 762A/Deck 1A,1.376083,103.9333,762A Pasir Ris Street 71,Bluecharge,4,TRUE,46,TRUE,2023-05-27 17:48:35.390693
aaa62f7e-4fb3-4e27-8ff7-d1d1991b473d,Bukit Merah/Bukit Purmei Road/Blk 109,1.273803,103.8258,109 Bukit Purmei Road,Bluecharge,3,TRUE,37,TRUE,2023-05-27 17:48:35.390693
eb3488f2-f465-4b34-9967-79209c55b92b,Toa Payoh/Lorong 8 Toa Payoh/Blk 213,1.341068,103.8551,213 Lorong 8 Toa Payoh,Bluecharge,0,TRUE,36,TRUE,2023-05-27 17:48:35.390693
