id,id_charger,id_connector_type,in_use,output_current
1888669b-482d-415d-9327-5eeb55860a4f,eb7f1699-aad1-44ad-963e-f1e0eb889ef8,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
317226ff-b6b7-44c9-8d40-51c9f97f2db6,f4cd9273-0fa5-48a8-9578-440efccb22f9,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
fe1cc521-d069-49ab-aded-112d691d0958,f4cd9273-0fa5-48a8-9578-440efccb22f9,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
f5c1e406-b9a2-46b2-a93b-1fbd9c6ebd9e,911c77a6-7fd4-4b82-871e-26a2ac104ac4,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
1d6c7df4-548f-410b-8f6c-d63c83e67712,c5d4e4cb-8d5f-4ac1-9dac-c3f0fa5a3016,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
dee40b2e-ad9a-44ec-9edc-66aa1d15b836,c5d4e4cb-8d5f-4ac1-9dac-c3f0fa5a3016,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
06335353-79f4-41d4-a156-fa4b11a82db7,2315886d-f956-4fa7-a03c-4d0923093d9c,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
f51e1ab0-98a1-4bbc-a26a-9f77dc4d6952,2315886d-f956-4fa7-a03c-4d0923093d9c,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
7fa1463f-6e23-4c16-b3c5-45d112b56ca1,0cfe433a-879d-4895-b973-37c2b916b592,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
5e88725d-eaa8-4d57-a5ba-7cd7f122a46e,0cfe433a-879d-4895-b973-37c2b916b592,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
a3661b6d-20a1-44b3-8925-6f4759b8454d,3a9c214b-e4de-480a-82f9-35261c4dfe55,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
4e50a04f-a71e-43f6-9409-838adf602855,3a9c214b-e4de-480a-82f9-35261c4dfe55,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
7f21edd2-9376-46ff-b2b3-e51a7d042075,2fe72e18-b61b-4277-9675-8bdd39316443,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
f4c33cff-a474-4ff8-a2b2-56ba6a79625f,78b0e2ed-08d8-411a-b5d8-0ff3940470da,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
ac1259b9-1f81-49ab-8c15-363c34880960,78b0e2ed-08d8-411a-b5d8-0ff3940470da,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
443227b2-8fa0-4b36-be96-3e6291a16e17,78b0e2ed-08d8-411a-b5d8-0ff3940470da,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
9077d23d-9d29-40ad-9f3b-c390cdf4c2d1,c30adf2d-101b-4d73-bfdf-df5aaf34a09a,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
aae5e8a9-569c-4126-87db-799416e7e1b9,c30adf2d-101b-4d73-bfdf-df5aaf34a09a,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
61599b23-c3c4-41d3-aa29-ef54dbffcbfc,c30adf2d-101b-4d73-bfdf-df5aaf34a09a,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
a2a06440-84dd-4364-9f58-646e8ea5a79d,bd27fa28-ce80-47bc-b527-794ec075da22,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
020ec673-17e7-4f4b-bdba-2d4419fadf33,bd27fa28-ce80-47bc-b527-794ec075da22,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
b84e241a-6a19-42a0-bf38-8e58f212c378,d652f350-a2e5-4ace-b644-3b0b5c6c4143,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
c868b3e5-7273-46a5-a5f8-1100f8c5176b,d652f350-a2e5-4ace-b644-3b0b5c6c4143,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
8cb5fbf9-f130-4f2e-af6f-b280387f973d,acbd49ec-63ce-4281-9613-108d737afbc2,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
60cdc4e4-962b-42ee-8051-381cfdab67d0,30bea549-991e-4c57-94a0-72790a082fde,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
3c56e1e0-265c-486a-8035-a6416d9f0538,30bea549-991e-4c57-94a0-72790a082fde,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
42e12c30-6125-4d4d-a26a-5b06edbe3bb8,275f1421-44c1-4b13-84ff-5bc02788ab8e,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
762dd02f-5be3-40c8-b043-c08a699d0122,7cabbc16-aff4-4938-96ab-dd5eb49b314b,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
8088373e-35b5-4b9e-bf46-23e3ed9af529,446d7b5a-0ebc-4cb8-9c86-03617fcb3734,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
2c545614-05ab-4cee-9bf0-45c450694e86,446d7b5a-0ebc-4cb8-9c86-03617fcb3734,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
56e83b07-a3ad-4fb5-ba24-f49e24ea26ab,446d7b5a-0ebc-4cb8-9c86-03617fcb3734,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
8eebea47-81d4-4147-a583-92e46f5b7747,f0f9eb78-878e-4c16-a23d-e76590c2837e,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
d64a881c-1945-47c3-a3d8-cb6a4c039d20,f0f9eb78-878e-4c16-a23d-e76590c2837e,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
c815628d-75a4-44f3-9ece-3f032412ad79,7b65612c-a230-42cd-843c-751603708a57,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
88ec66a7-2913-4a97-bc0b-aa06b4605856,7b65612c-a230-42cd-843c-751603708a57,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
005e9148-bc97-4517-afa8-234d29620523,7b65612c-a230-42cd-843c-751603708a57,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
d46bc5d8-077d-4af0-b49c-85f52c69e75d,165c93c9-d2e8-4856-89d6-c2ad88398cdf,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
ebaa9e99-5fbc-45d2-8056-f24a291fd6f2,bb00ffef-4abe-4c9c-9437-fe67f365123c,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
0d30fd2d-2b1e-43b0-9bd7-f76e9a4d3c60,ebb14656-f1aa-48f3-81a0-c51d8c6e4d10,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
b1f171ab-2159-4a70-9d8b-8825f0853324,ebb14656-f1aa-48f3-81a0-c51d8c6e4d10,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
c793528c-307b-497a-986a-8ef19c449be4,ebb14656-f1aa-48f3-81a0-c51d8c6e4d10,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
5a1e56fb-21b5-40d8-b2fa-284b0b7906d4,62baf81d-3c8e-4c70-8b51-ac2701348910,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
9e8639d1-2308-46d3-aa74-fd9032284dbc,62baf81d-3c8e-4c70-8b51-ac2701348910,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
d3beeb46-6ddc-439b-bd5b-fb96c29485dd,61d79866-cb5a-4a9a-b4e8-ade90889f177,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
f07f0f21-2228-4fa9-805b-ad9df7083e38,61d79866-cb5a-4a9a-b4e8-ade90889f177,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
a901eb4c-a6f6-476a-96c1-46f5e185fdd5,8a786a09-7bbd-4807-9ba3-64fc125d0afe,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
aaa59194-3761-40d7-bf0b-7b3dacda6b82,6d9ea5d4-9fb2-402c-a63c-817e25b73563,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
0a897adc-88ec-4b19-aedf-20e19062c0ae,a3db1e91-937b-4052-996b-4f6307163713,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
9a816386-3e07-4811-9f6d-0106c563c167,a3db1e91-937b-4052-996b-4f6307163713,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
82fdbc0b-468d-43fd-8380-cdbb7bf9c4ca,573d5228-aa7c-48d4-9060-911206d3b914,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
2bf466b2-37f5-4574-8ba4-13f8b4595523,573d5228-aa7c-48d4-9060-911206d3b914,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
3cab5b76-613e-4beb-bf42-4455b78988f6,13eee8ff-6cb9-4187-b1ad-b473f4d2bde2,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
b2c8216e-8df0-4c14-9b9a-ec8eb93f3e05,0bcc6537-5efa-40b9-ad80-32c12c99b2ca,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
71b1044e-8e5e-4c87-96be-9f5843737d53,0bcc6537-5efa-40b9-ad80-32c12c99b2ca,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
7eb3a3e6-0055-4171-b84b-392a2b822dd9,16997989-d9c5-4ef1-9020-11dde3c65702,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
e11cf3be-9f85-4fad-bfd3-8f525beac52e,4dac270a-85df-4fa4-af78-0abf231a90e6,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
d86aee67-4776-4c88-a7f7-2e7fe1455c6c,677395fe-b042-4f2a-880b-15e23a92410c,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
8c1edde1-b4ca-4d2e-a768-b6ae18900d3c,19f9d93d-40f3-4bae-9e9b-2715dd5e1625,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
7374b7a4-2f0e-48ac-b135-e08e91d2ca03,19f9d93d-40f3-4bae-9e9b-2715dd5e1625,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
2920febc-656c-4238-a0bb-2a254394e95c,df4fc511-dcf3-4cae-90f1-fc7b08a74561,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
4f876cbc-c2c5-422c-b61d-df50da928ae4,df4fc511-dcf3-4cae-90f1-fc7b08a74561,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
39d7835b-7204-4d72-8106-d4968d6bb163,fe8fef7d-c02f-4b90-b0fd-8677e75ab8fe,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
64d41e4e-8464-49ca-808a-5212c423ed6b,fe8fef7d-c02f-4b90-b0fd-8677e75ab8fe,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
40ef9901-b46d-4e94-9d72-f63a7a68be8a,4464d286-a023-4bac-8737-c633d95917fb,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
c1f0b0fc-f4f7-41ae-bb6a-938b17d842f6,4464d286-a023-4bac-8737-c633d95917fb,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
08e0270a-0da6-41c1-8b5d-39a65f88e86a,9405e9b4-0772-4e65-a48f-84b6139f6798,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
bc00ffb4-f477-4801-9a86-e79fed898889,9405e9b4-0772-4e65-a48f-84b6139f6798,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
cb0ab8c0-9a8e-47b1-9b51-f1769a32a4d5,4b48eb62-5f48-4a6f-af6b-00c27d017db1,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
c8ec448e-6ac4-479f-b1a2-5dbb2beca377,4b48eb62-5f48-4a6f-af6b-00c27d017db1,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
71261b8d-7a1a-4fb1-baec-3aec6ab0fbc2,4b48eb62-5f48-4a6f-af6b-00c27d017db1,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
afe93d82-325a-43bd-80b9-10f182efd98f,23f04cb2-504b-41a6-8f84-dcf96fe89676,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
a35cf39d-50e9-4ea3-bf44-1e612dd7f59e,b9657ecb-780b-431b-8430-72d06083c9aa,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
eb1972e0-ec5d-4e53-96d3-8b0ade38267d,bbadd54e-da05-4fde-9387-92ad54a0aa99,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
f5bbf1dd-0791-4aa5-bad5-0a49eabf84cc,dc48312a-c97b-4e9d-9afe-d21564ba6294,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
bb6c244f-2882-40ac-a67b-3501356812f9,dc48312a-c97b-4e9d-9afe-d21564ba6294,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
4aa6413e-0a68-46f8-9177-f3c4f102280f,ad427d34-289f-4ac6-a985-5659d52c089e,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
b499e925-300d-4aa2-af97-c5ad234d9859,ad427d34-289f-4ac6-a985-5659d52c089e,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
a345c885-7543-4137-b903-ee82e87b853a,3dab5179-13e2-43ea-9122-2cf570189163,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
73872d1c-41cd-4b08-a1b7-860cf1355a59,bea6fd61-0d3f-424b-89a1-da39e97d004b,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
c469c627-f671-4dc4-8709-f11645c0ac68,c6b2cebd-8200-4caf-964e-794d275e66ae,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
1e36d874-7140-4cb5-9404-b028d5f142a7,c6b2cebd-8200-4caf-964e-794d275e66ae,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
b9b4a52c-a5c2-4c67-bf8c-b64c56d73611,82bb688e-9fb6-479c-ab37-6073bdd1d7df,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
5bd8da2a-5252-4a40-be3c-3941ff11b55a,82bb688e-9fb6-479c-ab37-6073bdd1d7df,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
cd7f63ff-5dc7-432c-9961-18cdd332e30b,82bb688e-9fb6-479c-ab37-6073bdd1d7df,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
4ab47334-c3f0-420c-a8ac-5ea634e2ca05,842bbe90-fff2-40e3-9c27-ebb90f6c206f,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
3638ba18-7737-4ebe-869b-7c18a9e3b89f,842bbe90-fff2-40e3-9c27-ebb90f6c206f,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
c1e7f86c-ca82-4424-b3d1-9b1fa7baafa4,8eb1e5e0-8dc7-445e-bda8-1434f7c570b5,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
4435a6d6-f64b-47be-819b-cf814c41e974,2478979b-ec6c-4b54-8613-2313b9c72a1a,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
380ce4d3-460f-4a39-944a-394c1558c364,9e95938d-928d-49da-bc9e-3607c83642d8,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
127674dd-c937-4757-a4ea-fa75886069a6,9e95938d-928d-49da-bc9e-3607c83642d8,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
94ee0a0a-8038-47c0-a2f3-a9b2f97ded9e,6d1a87a6-a8ce-4ce1-908b-2af7c0e7916a,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
8bac44a9-3b98-4c6f-8615-255ddaa6f949,6d1a87a6-a8ce-4ce1-908b-2af7c0e7916a,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
2b16fcff-44ed-497a-951f-69c341ea8f5d,6d1a87a6-a8ce-4ce1-908b-2af7c0e7916a,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
9b31d3a7-60c1-49e7-add5-3407a9172618,56728971-4b57-488d-bc0e-748b4342c07c,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
d7fc41e2-0b4e-42ea-9969-bdbfec24ea62,e140572d-e400-45a1-b120-217f613c364d,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
82f0cbec-d032-49f4-865e-6192ce1090f1,e140572d-e400-45a1-b120-217f613c364d,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
3b9fa377-3ef6-490d-a60b-f0d7e45d397d,be5b0063-fc30-4f17-b5eb-ec3fda23e3af,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
85f13241-5aab-4723-889a-6926354809c6,be5b0063-fc30-4f17-b5eb-ec3fda23e3af,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
1f0a8051-9051-4b2d-bfc4-b048d57390bb,96b361d3-9697-4629-a881-fda90c9c4e03,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
6f007408-7178-4995-bca4-7e24cd2bc005,96b361d3-9697-4629-a881-fda90c9c4e03,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
ea71ffdb-3f80-4b9d-9124-b3b31cb09e22,a3fef48c-68e3-4c32-85be-a36aa051a3b0,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
a6ffabec-a290-4bf0-903e-362aaa550825,b486eccc-d5df-4e59-a57b-b1cd0f8ee6c3,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
5bbf3085-a0f8-4880-ab34-c2c8069b830b,da83d2e8-8b7e-484e-87ed-144c1e0bc326,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
644f0edc-5952-41c3-a8fc-a6a3bbe7a18c,da83d2e8-8b7e-484e-87ed-144c1e0bc326,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
7c6479a5-9fdf-40f5-b243-8b84704e9115,90f43f4e-f17d-4ccb-917f-24a698d35eb3,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
83bce6f0-1dff-41ff-bfb7-531f4016d9d3,90f43f4e-f17d-4ccb-917f-24a698d35eb3,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
3982f98b-cfd4-4287-b866-74ede904e53c,90f43f4e-f17d-4ccb-917f-24a698d35eb3,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
98ffed70-16bc-41ed-bbd8-415578f61703,56135452-4826-455b-abbb-3ff872464f8a,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
304c0275-a4f2-4686-9e2b-b2ebfbd8e5ad,56135452-4826-455b-abbb-3ff872464f8a,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
bb367d78-a532-47a6-b9ce-c20635e5420a,56135452-4826-455b-abbb-3ff872464f8a,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
16e31cb6-d604-446f-80e9-9b5d75acadbd,c91910a7-b87c-4eb2-ab62-2ceb81928ede,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
1fcebf9d-6cfd-4e0c-b3a6-245621b619d6,5d2efc39-6cc5-4857-ad56-a617e1b2e03f,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
52b3e4ae-4c64-4d06-be11-c42d5a299144,5d2efc39-6cc5-4857-ad56-a617e1b2e03f,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
9046b028-e382-4915-9db7-699ab8e48397,8e406d0f-2c4e-4263-a9de-892e0341f872,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
4f60e5f0-5e0d-4f7f-985f-38065d8309b9,8e406d0f-2c4e-4263-a9de-892e0341f872,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
ab8fe665-56cb-4400-91f8-8d15dc0bd415,11ad3f99-5faf-4a99-83a2-bd477fdba991,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
902db674-6971-436a-a7d5-d988be6386cc,08d9b93a-9341-4dd2-8652-fcf579a0e47d,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
8a4acac0-e18f-419e-b244-4d78d8df7106,08d9b93a-9341-4dd2-8652-fcf579a0e47d,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
71f78d48-042b-425c-82e2-19a9d1909e46,df8d79a0-7681-4da8-93db-4801a23b3275,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
978af14b-f3b8-4f8b-92e7-e0c7cc339613,df8d79a0-7681-4da8-93db-4801a23b3275,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
14df09d5-01f9-49df-83b4-0bf127fb98b2,71aa7aaf-22c7-4ce1-b967-f7c30a3d5abc,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
ea9588e3-724b-4692-b618-74c594e720e1,71aa7aaf-22c7-4ce1-b967-f7c30a3d5abc,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
59dff54b-e82b-40f2-a49c-88946bdd5de0,5d6177a0-26ee-4b36-922a-908fdadecd1f,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
e79939cb-90e3-4a55-bdb5-d035d57b2d4e,5d6177a0-26ee-4b36-922a-908fdadecd1f,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
63dfe30b-8be9-498b-89fa-7e60cf1b5688,a6232f9b-6dc1-4c6b-859e-5b95e8dbea77,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
883e7079-a7db-4492-a0cf-dfdf43717543,a6232f9b-6dc1-4c6b-859e-5b95e8dbea77,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
3d9410eb-0056-495b-b33a-bdeb32e81fdd,a6232f9b-6dc1-4c6b-859e-5b95e8dbea77,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
cce68a30-a477-4890-aa85-d93813e00728,b8878b30-7c14-44fe-b715-029e5d15ed34,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
f4b96ed9-a67a-4786-8e97-d4ea24d06a1d,b8878b30-7c14-44fe-b715-029e5d15ed34,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
7f0f8541-5b12-4cf5-a14e-c65c6d315dec,b8878b30-7c14-44fe-b715-029e5d15ed34,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
aaba05d0-3aad-41fa-a419-d45e519ded0c,1a0ce375-649c-4bc1-9856-cc09494b1654,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
ee265361-573f-444f-987a-6d5e4454bd95,098d7d71-ffb8-4b95-b488-0355120ed9f5,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
3c95c5ce-e529-4e12-b656-110df9565640,098d7d71-ffb8-4b95-b488-0355120ed9f5,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
b7278a3e-e274-4a8d-8a9d-32b3a1eb8f58,ed833023-e09a-422a-bf0c-44db0787b2ae,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
57e23802-b847-4a37-ae8b-f281e9eab324,ed833023-e09a-422a-bf0c-44db0787b2ae,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
ebb34a9c-d598-4e9d-8d84-df4fb8c1d8f1,dc0420cf-59ae-464a-80f1-2cd177540017,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
40b21681-0805-4d15-ad46-d65e1858582f,3ec1feeb-6648-4679-a072-b39764f880ca,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
bc7767ad-5b0f-4733-a9b5-26af4d581ae1,3ec1feeb-6648-4679-a072-b39764f880ca,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
b51c7522-410a-425e-9a22-4882b8ae74fa,9d6fa76e-071c-4d7a-9499-ed359b05afc9,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
d8b087b5-30ba-4cef-a1bb-93f4b412a219,869428e5-b419-4638-a31f-5419a9afa7fb,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
bfaffd5f-e033-4fae-99da-4261aaf9a127,869428e5-b419-4638-a31f-5419a9afa7fb,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
88accb2c-e02e-470e-aa96-e789b0d379ae,d0ab8e42-233e-48fb-8d36-c3ef7f58a34d,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
f72ee2ed-cc83-4b2b-be50-a1f9a6f0ba88,b2673403-0769-4d0b-9098-f7842d386272,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
0e9a8242-fbe7-42b7-85d5-9c2df3adb6b2,b2673403-0769-4d0b-9098-f7842d386272,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
503ae6de-9549-4e03-8d15-d56cb758f56e,b2673403-0769-4d0b-9098-f7842d386272,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
c28a49de-a3d4-41ff-880f-a0b43f7abcd6,485fa98a-8dd5-4730-aba3-af06f1b675a8,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
88b5fb89-9fb2-41eb-972b-36f8d61e6a21,485fa98a-8dd5-4730-aba3-af06f1b675a8,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
6f5418da-21a3-4bcf-822a-1833dd6a2a42,485fa98a-8dd5-4730-aba3-af06f1b675a8,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
39b692a9-7a0f-4fe6-aa05-1954e1f757a3,6166ff67-737f-4096-85b9-78d642c80c67,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
86b56438-4426-4531-ab89-7a3f08e4f29e,6166ff67-737f-4096-85b9-78d642c80c67,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
07708567-6d9a-4e69-8db0-4ca4f08f1298,ed292040-a338-48da-ba7c-0ece14b043c2,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
19e92611-8412-42da-8fb0-24d68a31cd64,b3e0d559-a231-47b5-801a-9d8b4fd8d3a8,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
de36e5e1-db93-41ea-8a27-7a8be9069f8c,a7d6f082-af7a-4951-9e03-24c3ab5e7012,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
e40402b4-f096-4349-9dc0-85536c2587e1,a7d6f082-af7a-4951-9e03-24c3ab5e7012,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
fbe531c3-4835-404d-baa1-1c26047b21e7,a7d6f082-af7a-4951-9e03-24c3ab5e7012,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
d14a8222-fa5d-4790-8bd2-d723263c1d54,c0e1b924-a6f1-4918-811f-f3046b169e6a,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
a13ace50-f047-4b2c-8568-afc28bc91159,c0e1b924-a6f1-4918-811f-f3046b169e6a,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
46813347-e651-4e33-a9b8-d06d147c4e62,f0a2da09-c2ef-4b53-83ab-b7814268c1d9,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
d2015851-c934-4f03-ae99-461fb0ff5b45,cb18c3ef-a0c4-47c6-b2e9-2be3e33dfca4,42ad1d26-5f9e-40a3-a136-0c601ea749c8,false,0
78dc547e-6d08-417f-8298-af7a25c7a3ba,cb18c3ef-a0c4-47c6-b2e9-2be3e33dfca4,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
3280c187-60bd-47a6-8226-52343b8e1e68,c44b7ad7-cf62-4fff-bdab-39b25427aee3,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
de54bcff-c53f-4934-8569-cd5436fe6ee2,c44b7ad7-cf62-4fff-bdab-39b25427aee3,806bd892-8348-4ac0-bf85-783cfdfa04ce,false,0
cda3b620-edfb-4560-a4a8-7d74ec2189d4,5bf8916f-e900-4f26-ab7a-95bc903eda3f,b61c896b-fa08-4cd9-b197-3b761fea353e,false,0
